iso3,sex,age,notes,inc,lo,hi,untreated,untreated.sd,hiv,hiv.sd,propm,propm.sd,cfr,cfr.sd,propmp,propmp.sd,cfrp,cfrp.sd,TBM.hn.treated,TBM.hn.untreated,TBM.hp.treated,TBM.hp.untreated,untreated.hn.sd,untreated.hp.sd,TBM.hn.treated.sd,TBM.hn.untreated.sd,TBM.hp.treated.sd,TBM.hp.untreated.sd,TBMdeaths.hn.treated,TBMdeaths.hn.untreated,TBMdeaths.hn.treated.sd,TBMdeaths.hn.untreated.sd,TBMdeaths.hp.treated,TBMdeaths.hp.untreated,TBMdeaths.hp.treated.sd,TBMdeaths.hp.untreated.sd,g_whoregion,TBM.hn.untreated2,TBM.hp.untreated2,TBM.hn.untreated3,TBM.hp.untreated3,TBM.hn.untreated2.sd,TBM.hp.untreated2.sd,TBMdeaths.hn.untreated2,TBMdeaths.hp.untreated2,TBMdeaths.hn.untreated3,TBMdeaths.hp.untreated3,TBMdeaths.hn.untreated2.sd,TBMdeaths.hp.untreated2.sd,TBM.hn.untreated3.sd,TBM.hp.untreated3.sd,TBMdeaths.hn.untreated3.sd,TBMdeaths.hp.untreated3.sd
GAB,F,25-34,604,970,0,2300,366,586.734693877551,0.37,0.112244897959184,0.014996422070814,0.00335008231708421,0.103605183848856,0.0123666486683492,0.0681370359631587,0.0225046534935618,0.500980557124196,0.0511921002628497,5.70643852638614,3.45787500108829,15.2272647970467,9.22711741013095,371.918730878368,220.944712809074,1.63055763532963,5.63068814286968,13.5928107101113,15.3598910282967,0.591216612648431,3.45787500108829,0.183081482154943,5.63068814286968,7.62856360150212,9.22711741013095,6.85420456533571,15.3598910282967,AFR,1.72893750054415,4.61355870506548,6.91575000217658,18.4542348202619,2.81534407143484,7.67994551414837,1.72893750054415,4.61355870506548,6.91575000217658,18.4542348202619,2.81534407143484,7.67994551414837,11.2613762857394,30.7197820565935,11.2613762857394,30.7197820565935
GAB,F,35-44,445,800,0,1900,355,484.69387755102,0.37,0.112244897959184,0.0180926482735249,0.00337597222545753,0.136697875615532,0.012414166090121,0.0659625922130758,0.0224497110960428,0.52099069335459,0.0547808451718236,5.07227394348271,4.04642078637384,10.8607408078829,8.66418648718751,307.946039467399,183.710214578399,1.30861199552838,5.62248642174346,9.99012143773905,12.4716163190284,0.693369072614103,4.04642078637384,0.189643435377059,5.62248642174346,5.65834488384342,8.66418648718751,5.23865515112329,12.4716163190284,AFR,2.02321039318692,4.33209324359375,8.09284157274769,17.328372974375,2.81124321087173,6.23580815951422,2.02321039318692,4.33209324359375,8.09284157274769,17.328372974375,2.81124321087173,6.23580815951422,11.2449728434869,24.9432326380569,11.2449728434869,24.9432326380569
GAB,F,45-54,220,520,0,1200,300,306.122448979592,0.37,0.112244897959184,0.0166385609367796,0.00336755839795547,0.185829045634655,0.012768903400215,0.0576026666866364,0.0225553393942318,0.52175562343224,0.0649713552836343,2.30610454583765,3.14468801705134,4.6888570682922,6.39389600221664,195.774819861055,118.164851422156,0.621823303894771,3.31900894571434,4.962174666731,7.25245984612617,0.42854120688675,3.14468801705134,0.119245749582667,3.31900894571434,2.44643754285146,6.39389600221664,2.60690384155561,7.25245984612617,AFR,1.57234400852567,3.19694800110832,6.28937603410269,12.7877920044333,1.65950447285717,3.62622992306308,1.57234400852567,3.19694800110832,6.28937603410269,12.7877920044333,1.65950447285717,3.62622992306308,6.63801789142869,14.5049196922523,6.63801789142869,14.5049196922523
GAB,F,55-64,138,380,0,890,242,227.040816326531,0.37,0.112244897959184,0.0173749679840095,0.00337586157275103,0.219047784419007,0.0130169711095406,0.0579774904904238,0.023269532590215,0.822184739680894,0.0874586033506401,1.51057971652979,2.64898761884209,2.96033066444104,5.19130449851255,145.592096431487,88.2875990781195,0.39821378423855,2.58148583957139,3.21119549744967,5.52650156484576,0.330889140094141,2.64898761884209,0.0894166521097155,2.58148583957139,2.43393869671282,5.19130449851255,2.65286017102447,5.52650156484576,AFR,1.32449380942104,2.59565224925627,5.29797523768418,10.3826089970251,1.29074291978569,2.76325078242288,1.32449380942104,2.59565224925627,5.29797523768418,10.3826089970251,1.29074291978569,2.76325078242288,5.16297167914278,11.0530031296915,5.16297167914278,11.0530031296915
GAB,F,65+,106,370,0,880,264,224.489795918367,0.37,0.112244897959184,0.0183985941258001,0.00342644188804521,0.339795476019764,0.0135431220852337,0.0480905802109346,0.0243104237575519,1,0.139162605735828,1.22865811572093,3.06005417500307,1.88611255587285,4.69748787500409,144.499601881021,88.1887812660498,0.316665905637548,2.71898291858245,2.5769049183005,4.8605995262603,0.41749246929694,3.06005417500307,0.108880662018406,2.71898291858245,1.88611255587285,4.69748787500409,2.59023797863517,4.8605995262603,AFR,1.53002708750154,2.34874393750205,6.12010835000615,9.39497575000818,1.35949145929123,2.43029976313015,1.53002708750154,2.34874393750205,6.12010835000615,9.39497575000818,1.35949145929123,2.43029976313015,5.4379658371649,9.72119905252061,5.4379658371649,9.72119905252061
GAB,M,15-24,730,1100,0,2600,370,663.265306122449,0.37,0.112244897959184,0.0145076048544532,0.00347061107666213,0.078055067987003,0.0124404346980826,0.049690394677846,0.0242803409685763,0.531145307085716,0.0514654440498722,6.67204747256303,3.38172269157304,13.4213756024862,6.80261503139712,419.915924430321,248.897485625482,1.99015970524497,6.14545612744767,17.7246489070607,12.8067038965032,0.520787119083419,3.38172269157304,0.176126883854373,6.14545612744767,7.12870066589527,6.80261503139712,9.43966995380698,12.8067038965032,AFR,1.69086134578652,3.40130751569856,6.76344538314608,13.6052300627942,3.07272806372384,6.40335194825159,1.69086134578652,3.40130751569856,6.76344538314608,13.6052300627942,3.07272806372384,6.40335194825159,12.2909122548953,25.6134077930064,12.2909122548953,25.6134077930064
GAB,M,25-34,1076,1600,0,3800,524,969.387755102041,0.37,0.112244897959184,0.0135938371991375,0.00345439034156893,0.115084611905335,0.0122976097554049,0.0559782525384817,0.0238085614718189,0.526721641569678,0.0296730105370962,9.21499036055133,4.48759753617927,22.2860619006203,10.8530636021608,613.539973467146,363.463915553119,2.85987715829139,8.41796147645485,25.6180121436771,20.8631314507268,1.06050358935545,4.48759753617927,0.348090648754686,8.41796147645485,11.7385511084182,10.8530636021608,13.5097561047067,20.8631314507268,AFR,2.24379876808964,5.42653180108042,8.97519507235854,21.7061272043217,4.20898073822743,10.4315657253634,2.24379876808964,5.42653180108042,8.97519507235854,21.7061272043217,4.20898073822743,10.4315657253634,16.8359229529097,41.7262629014535,16.8359229529097,41.7262629014535
GAB,M,35-44,707,1400,0,3300,693,841.836734693878,0.37,0.112244897959184,0.0166900634018484,0.0034764269323307,0.148177303672012,0.0123722593680627,0.0538038087883988,0.0237404490144475,0.497643523302301,0.044363981708375,7.4339211398173,7.28671478061299,14.0745383409572,13.7958346114333,536.03107776185,321.045407189883,2.03761820292393,9.07422599752842,16.7844974532144,18.3146853368368,1.1015383902085,7.28671478061299,0.315626794224482,9.07422599752842,7.00410284884728,13.7958346114333,8.37600241976526,18.3146853368368,AFR,3.6433573903065,6.89791730571667,14.573429561226,27.5916692228667,4.53711299876421,9.15734266841842,3.6433573903065,6.89791730571667,14.573429561226,27.5916692228667,4.53711299876421,9.15734266841842,18.1484519950568,36.6293706736737,18.1484519950568,36.6293706736737
GAB,M,45-54,418,910,0,2100,492,535.714285714286,0.37,0.112244897959184,0.0152359760651031,0.00346937684892117,0.197308473691134,0.0127174877569712,0.0454438832619594,0.0238209870662138,0.671439197994505,0.0776647487137166,4.01224193698425,4.72254314113936,7.02835098529464,8.27260450900709,341.988295520796,205.763571446561,1.16005100159442,5.32033760862369,9.95717259367737,10.3072613621879,0.791649332665922,4.72254314113936,0.234506466968395,5.32033760862369,4.71911034879012,8.27260450900709,6.70788239830777,10.3072613621879,AFR,2.36127157056968,4.13630225450355,9.44508628227871,16.5452090180142,2.66016880431184,5.15363068109393,2.36127157056968,4.13630225450355,9.44508628227871,16.5452090180142,2.66016880431184,5.15363068109393,10.6406752172474,20.6145227243757,10.6406752172474,20.6145227243757
GAB,M,55-64,244,590,0,1400,346,357.142857142857,0.37,0.112244897959184,0.015972383112333,0.00347632909158072,0.230527212475486,0.0129973412268485,0.0458187070657468,0.0245201412046687,0.973828275696671,0.101372816572153,2.45527473202783,3.48166007082635,4.13651287389562,5.86571087855691,228.327159929962,137.731719859879,0.690596761844537,3.72482293627655,5.98291445393916,7.04830126141954,0.566007639835871,3.48166007082635,0.162368245764169,3.72482293627655,4.02825319938285,5.86571087855691,5.84140168460766,7.04830126141954,AFR,1.74083003541317,2.93285543927845,6.96332014165269,11.7314217571138,1.86241146813827,3.52415063070977,1.74083003541317,2.93285543927845,6.96332014165269,11.7314217571138,1.86241146813827,3.52415063070977,7.44964587255309,14.0966025228391,7.44964587255309,14.0966025228391
GAB,M,65+,164,480,0,1100,316,280.612244897959,0.37,0.112244897959184,0.0169960092541235,0.00352218591699082,0.351274904076243,0.0135616419671358,0.0359317967862576,0.025668075430585,1,0.132659562013683,1.75602767613604,3.38356552231091,2.18034142899011,4.20114568024924,180.30880800236,109.717938035206,0.479913355867702,3.14372741705969,4.20956437061594,4.95468392546585,0.616848453489915,3.38356552231091,0.170255291511153,3.14372741705969,2.18034142899011,4.20114568024924,4.21948975396595,4.95468392546585,AFR,1.69178276115545,2.10057284012462,6.76713104462181,8.40229136049848,1.57186370852985,2.47734196273293,1.69178276115545,2.10057284012462,6.76713104462181,8.40229136049848,1.57186370852985,2.47734196273293,6.28745483411938,9.9093678509317,6.28745483411938,9.9093678509317
GBR,F,15-24,252,280,180,380,28,51.0204081632653,0.028,0.00229591836734694,0.0159101897261297,0.00336815409229812,0.0665756399305238,0.0124063327029266,0.061849178102523,0.0230088668946282,0.402040926441988,0.0450033907947649,3.89710551227711,0.433011723586346,0.436407800691402,0.048489755632378,49.5918784013431,1.43001712562886,0.825060488581142,0.794323308644521,5.79823445744631,0.0902662157641926,0.259452293356621,0.433011723586346,0.0731764484706666,0.794323308644521,0.175453796496482,0.048489755632378,2.33121028466066,0.0902662157641926,EUR,0.216505861793173,0.024244877816189,0.866023447172692,0.096979511264756,0.397161654322261,0.0451331078820963,0.216505861793173,0.024244877816189,0.866023447172692,0.096979511264756,0.397161654322261,0.0451331078820963,1.58864661728904,0.180532431528385,1.58864661728904,0.180532431528385
GBR,F,25-34,422,500,330,680,78,89.2857142857143,0.028,0.00229591836734694,0.014996422070814,0.00335008231708421,0.103605183848856,0.0123666486683492,0.0681370359631587,0.0225046534935618,0.500980557124196,0.0511921002628497,6.15129239069477,1.13696873572083,0.805107216940683,0.148811286543539,86.7858990522815,2.50640583927537,1.37422697851194,1.32603007162885,9.49696377428308,0.177711078783959,0.637305779046001,1.13696873572083,0.161424901146157,1.32603007162885,0.403343062087654,0.148811286543539,4.75797271550141,0.177711078783959,EUR,0.568484367860417,0.0744056432717693,2.27393747144167,0.297622573087077,0.663015035814425,0.0888555393919794,0.568484367860417,0.0744056432717693,2.27393747144167,0.297622573087077,0.663015035814425,0.0888555393919794,2.6520601432577,0.355422157567918,2.6520601432577,0.355422157567918
GBR,F,35-44,390,420,280,570,30,73.9795918367347,0.028,0.00229591836734694,0.0180926482735249,0.00337597222545753,0.136697875615532,0.012414166090121,0.0659625922130758,0.0224497110960428,0.52099069335459,0.0547808451718236,6.85856110752782,0.527581623655986,0.720311506966788,0.0554085774589837,71.9081962526314,2.07257338677432,1.27986608554508,1.3047288376946,8.75538732745669,0.138006780906603,0.937550733178363,0.527581623655986,0.194572936578926,1.3047288376946,0.375275591445916,0.0554085774589837,4.56164598334682,0.138006780906603,EUR,0.263790811827993,0.0277042887294918,1.05516324731197,0.110817154917967,0.652364418847301,0.0690033904533016,0.263790811827993,0.0277042887294918,1.05516324731197,0.110817154917967,0.652364418847301,0.0690033904533016,2.6094576753892,0.276013561813206,2.6094576753892,0.276013561813206
